name,RA,DEC,D,e_D,mem_class,r,e_r,J,e_J,K,e_K,G,e_G,RP,e_RP,BP,e_BP,binary,ruwe,mass,e_mass,Lbol,e_Lbol,tau,EW,e_EW,chi,e_chi,Teff,e_Teff,Prot,xflux,e_xflux,x_source,xflag,radius,e_radius
2MASS J08411031+1949071,130.29297,19.818644,183.51,1.61,ms,nan,nan,nan,nan,9.753,0.02,11.314,0.003,10.784,0.004,11.68,0.003,2,2.319,0.9687,0.0042,3039.71632,44.14732,14.71797,2.54501,0.02146,9.76342,0.97735,5596.749,10.437,nan,2.27E-14,1.44E-15,rx,nan,0.947569762,0.004592215
2MASS J08411052+1816070,130.293834,18.268627,176.62,1.19,ms,nan,nan,nan,nan,11.962,0.022,15.52,0.003,14.389,0.004,16.822,0.007,0,1.026,0.4478,0.0014,117.72983,1.30903,52.53211,-2.59271,0.1347,5.3784,0.53801,3575.662,2.881,nan,2.62E-14,5.72E-15,x,nan,0.45539713,0.001728804
2MASS J08411052+1956067,130.293858,19.935217,176.4,1.1,ms,nan,nan,nan,nan,11.971,0.022,15.698,0.003,14.503,0.004,17.208,0.006,1,1.075,0.4295,0.0015,104.35751,0.8781,55.32744,-2.07026,0.02646,5.19195,0.51943,3536.366,3.275,nan,1.18E-14,5.86E-16,x,nan,0.439435081,0.000909752
2MASS J08411067+1949465,130.294496,19.82959,184.13,0.7,ms,nan,nan,nan,nan,8.19,0.021,8.952,0.003,8.649,0.004,9.123,0.003,0,0.983,1.5852,0.0054,26851.73551,211.66803,nan,5.01539,0.01405,nan,nan,7174.826,9.743,nan,1.67E-14,8.36E-16,rx,nan,1.716932287,0.002387037
2MASS J08411075+1901539,130.294825,19.031649,171.64,3.32,ms,nan,nan,nan,nan,12.842,0.028,16.868,0.003,15.574,0.004,18.643,0.018,1,1.169,0.3006,0.0051,42.48073,1.21103,80.74746,-7.55943,0.3328,4.01965,0.40458,3318.939,8.138,nan,3.03E-14,1.07E-14,x,nan,0.31865803,0.003102769
2MASS J08411106+2022384,130.296123,20.377359,181.18,0.99,ms,nan,nan,nan,nan,11.825,0.018,15.145,0.003,14.079,0.004,16.306,0.004,0,0.999,0.5043,0.0013,161.36767,1.43874,44.90927,0.16419,0.03645,5.75573,0.57572,3671.947,3.534,18.554,nan,nan,nan,nan,0.505670208,0.001381362
2MASS J08411130+1931467,130.297112,19.529657,181.08,1.06,ms,nan,nan,nan,nan,11.938,0.02,15.463,0.003,14.311,0.004,16.823,0.005,1,1.041,0.4586,0.0013,127.86225,1.24296,50.96973,-0.44183,0.02676,5.48048,0.54818,3597.175,2.521,nan,1.00E-15,5.19E-16,rx,nan,0.468305224,0.001512516
2MASS J08411319+1932349,130.30496,19.543036,183.17,12.4,ms,nan,nan,nan,nan,10.347,0.018,13.874,0.022,12.456,0.005,14.407,0.005,1,nan,0.6478,0.0131,404.2707,35.58395,30.78724,-1.03118,0.03627,7.29638,0.77301,4131.27,52.338,nan,6.53E-14,6.54E-15,rx,nan,0.636097619,0.010205999
2MASS J08411377+1955191,130.30738,19.921982,183.63,0.73,ms,nan,nan,nan,nan,7.774,0.017,8.286,0.003,8.095,0.004,8.377,0.003,2,0.957,1.921,0.0028,53405.09935,489.98093,nan,nan,nan,nan,nan,8294.798,13.882,nan,nan,nan,nan,nan,1.802575563,0.002657485
2MASS J08411392+1858090,130.308031,18.969191,177.57,1.91,ms,nan,nan,nan,nan,11.759,0.018,15.28,0.003,14.141,0.004,16.605,0.005,1,1.434,0.4742,0.0044,141.85217,2.4113,48.79443,0.2126,0.00841,5.5872,0.55913,3625.642,5.856,nan,nan,nan,nan,nan,0.484679986,0.002781746
2MASS J08411405+2044297,130.30856,20.741606,183.17,1.63,ms,nan,nan,nan,nan,12.147,0.022,16.016,0.003,14.774,0.004,17.639,0.018,1,1.005,0.4046,0.002,90.43993,1.07334,59.40308,-14.68688,0.67047,4.91319,0.49196,3480.419,4.611,nan,nan,nan,nan,nan,0.423894214,0.001280961
2MASS J08411445+2059463,130.310235,20.996214,186.93,5.47,ms,nan,nan,nan,nan,13.663,0.044,17.715,0.003,16.445,0.009,19.454,0.042,0,0.992,0.2261,0.0035,26.45931,1.22414,101.5632,nan,nan,3.33621,0.33654,3201.46,7.554,nan,nan,nan,nan,nan,0.269132019,0.004306049
2MASS J08411490+1727366,130.312112,17.460171,173.07,3.56,ms,nan,nan,nan,nan,13.954,0.04,17.973,0.003,16.69,0.006,19.828,0.058,0,0.925,0.2025,0.0025,19.46957,0.63238,109.38557,nan,nan,3.02203,0.30398,3150.22,5.339,1.417,nan,nan,nan,nan,0.239925627,0.003043322
2MASS J08411541+2002160,130.314245,20.037788,180.24,0.6,ms,nan,nan,nan,nan,11.022,0.018,13.734,0.003,12.869,0.004,14.521,0.003,0,0.991,0.6574,0.0007,429.92778,1.97387,30.05497,0.44788,0.0904,7.4826,0.74839,4169.446,2.842,13.667,1.01E-14,9.16E-16,x,nan,0.64354195,0.000554178
2MASS J08411543+1905104,130.314296,19.086243,179.89,1.5,ms,nan,nan,nan,nan,12.254,0.021,15.784,0.003,14.638,0.005,17.119,0.006,0,1.191,0.4249,0.0019,101.64533,1.13211,56.05194,-0.43319,0.02448,5.14312,0.51472,3526.074,4.329,21.319,3.20E-15,6.00E-16,x,nan,0.436576016,0.001202596
2MASS J08411631+2048548,130.317978,20.815247,187.16,9.54,ms,nan,nan,nan,nan,14.484,0.088,18.716,0.003,17.385,0.012,20.697,0.132,0,1.003,0.1712,0.0058,13.02475,0.98333,120.87485,nan,nan,2.61161,0.27041,3080.828,13.171,0.46,nan,nan,nan,nan,0.204747551,0.00553162
2MASS J08411749+2032330,130.32289,20.542519,182.28,3.09,ms,nan,nan,nan,nan,13.11,0.03,17.062,0.003,15.818,0.005,18.696,0.024,0,1.021,0.2929,0.0045,40.70396,1.01719,82.66157,-5.21337,0.16098,3.94986,0.39704,3306.569,7.146,15.028,nan,nan,nan,nan,0.31394188,0.002724559
2MASS J08411779+1703206,130.324144,17.055733,177.85,3.6,ms,nan,nan,nan,nan,13.254,0.031,17.286,0.003,15.989,0.005,19.111,0.028,1,1.036,0.2594,0.0051,33.54767,1.108,91.56832,nan,nan,3.64432,0.3672,3254.116,7.697,nan,nan,nan,nan,nan,0.293116858,0.003335556
2MASS J08411840+1915394,130.326686,19.26096,184.99,0.99,ms,nan,nan,nan,nan,7.293,0.023,8.003,0.003,7.772,0.006,8.065,0.005,2,0.946,1.8942,0.0042,72043.16215,868.66015,nan,nan,nan,nan,nan,8657.079,6.94,nan,1.28E-14,1.52E-15,x,nan,1.934061355,0.008883517
2MASS J08411910+1905186,130.329591,19.088524,183.17,12.4,ms,nan,nan,nan,nan,12.867,0.024,17.411,0.003,15.584,0.005,18.716,0.025,1,nan,0.2522,0.0167,32.05737,3.5842,93.62058,-5.83031,0.07365,3.58133,0.38709,3243.352,25.107,nan,7.15E-15,8.01E-16,x,nan,0.288452334,0.010879554
2MASS J08411922+2046392,130.330122,20.777563,185.93,1.24,ms,nan,nan,nan,nan,10.697,0.018,13.043,0.003,12.291,0.004,13.666,0.003,0,2.179,0.7209,0.0015,747.58258,5.94482,25.68661,0.91235,0.17263,9.0998,0.90999,4551.716,7.863,12.419,nan,nan,nan,nan,0.709378707,0.000589693
2MASS J08411969+1905544,130.332056,19.098459,200.19,6.51,ms,nan,nan,nan,nan,14.004,0.058,18.117,0.003,16.835,0.008,19.943,0.049,0,1.025,0.212,0.0039,22.04287,1.13409,106.13984,-6.49408,0.39003,3.14934,0.31911,3170.956,8.38,0.859,2.43E-15,5.66E-16,x,nan,0.251744743,0.004776683
2MASS J08411992+1938047,130.33302,19.634653,183.63,0.53,ms,nan,nan,nan,nan,10.762,0.02,13.146,0.003,12.382,0.004,13.786,0.003,0,1.009,0.7079,0.0007,697.13844,2.60433,26.51254,0.86162,0.02006,8.99814,0.89994,4482.367,3.701,12.29,7.75E-15,9.71E-16,x,nan,0.70417754,0.00027761
2MASS J08412034+1857430,130.334757,18.961948,176.87,3.1,ms,nan,nan,nan,nan,13.16,0.032,17.066,0.003,15.82,0.006,18.721,0.015,0,0.969,0.2844,0.0046,38.84341,1.00354,84.81803,-6.65613,0.26782,3.87197,0.3896,3293.023,7.385,3.13,7.20E-15,1.02E-15,x,nan,0.308777395,0.00281558
2MASS J08412044+1937224,130.335205,19.622911,183.42,0.88,ms,nan,nan,nan,nan,11.789,0.024,15.021,0.003,13.976,0.004,16.128,0.004,0,1.011,0.5202,0.0011,180.053,1.42184,43.01123,nan,nan,5.91127,0.59122,3715.566,3.131,18.107,nan,nan,nan,nan,0.522721085,0.00122409
2MASS J08412086+2020476,130.336953,20.346563,190.84,1.52,ms,nan,nan,nan,nan,12.27,0.021,15.728,0.003,14.611,0.004,16.993,0.006,0,1.013,0.444,0.0017,114.29597,1.49417,53.10601,0.24499,0.06896,5.3418,0.53442,3567.949,3.384,21.783,nan,nan,nan,nan,0.450769114,0.002030641
2MASS J08412258+1856020,130.344086,18.933912,184.6,0.63,ms,nan,nan,nan,nan,10.536,0.019,12.649,0.003,11.965,0.004,13.187,0.003,0,0.994,0.7736,0.0012,1039.71374,8.1399,22.65183,0.93967,0.03449,9.27953,0.92798,4800.643,5.564,11.16,9.25E-15,1.16E-15,x,nan,0.749639122,0.001016053
2MASS J08412371+2056221,130.348822,20.939495,187.77,12.52,ms,nan,nan,nan,nan,14.457,0.08,18.583,0.003,17.279,0.014,20.326,0.08,0,0.933,0.1787,0.0075,14.31411,1.41839,117.99877,nan,nan,2.70256,0.28518,3097.909,17.097,nan,nan,nan,nan,nan,0.211921655,0.007180843
2MASS J08412390+2014572,130.3496,20.249235,184.95,1.65,ms,nan,nan,nan,nan,10.776,0.02,13.9,0.003,12.896,0.004,14.9,0.003,1,2.981,0.6474,0.0018,403.08768,4.6378,30.82265,0.55711,0.2532,7.28752,0.72957,4129.452,7.098,nan,nan,nan,nan,nan,0.63574307,0.001384035
2MASS J08412417+1814026,130.350747,18.234079,182.66,0.85,ms,nan,nan,nan,nan,11.455,0.02,14.856,0.003,13.799,0.006,15.971,0.009,1,0.963,0.5366,0.0011,201.67795,1.54839,41.14642,-3.32657,0.16082,6.06627,0.60672,3760.719,3.045,nan,nan,nan,nan,nan,0.540371886,0.00119023
2MASS J08412446+2007495,130.351928,20.130444,188.17,1.53,ms,nan,nan,nan,nan,11.639,0.02,15.362,0.003,14.17,0.004,16.825,0.006,1,1.417,0.4825,0.0033,146.40502,1.89137,47.694,-4.40448,0.0396,5.62715,0.56295,3636.618,4.46,nan,5.11E-14,9.33E-15,rx,nan,0.48989358,0.002118357
2MASS J08412488+1957275,130.353678,19.957653,191.52,18.68,ms,nan,nan,nan,nan,15.293,0.16,19.855,0.005,18.418,0.029,21.21,0.155,0,1.036,0.1226,0.0047,6.1799,0.63077,141.51038,-8.71998,0.81389,1.83414,0.22355,2927.599,26.658,0.508,nan,nan,nan,nan,0.155619812,0.004220813
2MASS J08412552+1907386,130.356341,19.12739,190.86,5.54,ms,nan,nan,nan,nan,14.188,0.062,18.144,0.004,16.773,0.011,19.71,0.052,0,0.99,0.2048,0.0035,20.06068,0.92143,108.59331,nan,nan,3.05271,0.30873,3155.216,7.501,0.57,1.99E-15,4.94E-16,x,nan,0.242773266,0.004275786
2MASS J08412584+1956369,130.357695,19.9436,185.2,0.63,ms,nan,nan,nan,nan,9.329,0.02,10.58,0.003,10.123,0.004,10.874,0.003,0,0.995,1.0961,0.0044,5992.92775,49.0248,11.4372,3.33057,0.02246,9.28843,0.92886,6009.283,5.307,6.596,3.58E-14,3.66E-15,rx,nan,1.150034789,0.002211418
2MASS J08412602+1959151,130.358451,19.987553,183.85,2.44,ms,nan,nan,nan,nan,13.077,0.03,16.831,0.003,15.603,0.007,18.427,0.016,0,1.017,0.3233,0.0035,48.16118,0.94344,75.41461,-5.07116,0.16045,4.22466,0.42365,3355.276,5.617,4.464,1.02E-14,6.54E-16,rx,nan,0.332511401,0.002141419
2MASS J08412602+2134253,130.358426,21.573696,179.35,3.95,ms,nan,nan,nan,nan,14.034,0.058,18.08,0.003,16.774,0.008,19.953,0.059,0,0.966,0.2009,0.0026,19.05827,0.66286,109.9552,nan,nan,3.00013,0.30206,3146.654,5.711,0.658,nan,nan,nan,nan,0.237892714,0.003255212
2MASS J08412614+1748127,130.358956,17.803537,180.05,1.89,ms,nan,nan,nan,nan,12.767,0.025,16.536,0.003,15.32,0.005,18.111,0.01,0,0.988,0.3537,0.0028,56.98554,0.88522,68.89348,nan,nan,4.49862,0.45051,3403.988,4.463,21.319,nan,nan,nan,nan,0.351082736,0.001701522
2MASS J08412680+1952367,130.361689,19.876865,189.01,4.46,ms,nan,nan,nan,nan,13.765,0.049,17.846,0.003,16.538,0.008,19.773,0.054,0,1.032,0.2201,0.0028,24.49455,0.91294,103.46873,-8.31263,0.22115,3.2575,0.3279,3188.572,6.112,1.69,8.79E-15,6.29E-16,x,nan,0.261785809,0.003484075
2MASS J08412698+1932329,130.36242,19.542488,180.25,0.57,ms,nan,nan,nan,nan,8.722,0.02,9.723,0.003,9.341,0.004,9.951,0.003,1,1.036,1.3012,0.002,12532.14125,93.92812,7.99926,4.16418,0.02808,8.7173,0.87174,6478.064,4.989,nan,2.65E-14,6.95E-15,x,nan,1.431996745,0.002843765
2MASS J08412760+1916395,130.365035,19.277639,177.66,1.55,ms,nan,nan,nan,nan,11.717,0.023,15.093,0.003,14.01,0.004,16.273,0.004,0,1.368,0.5053,0.002,162.47405,2.27222,44.78802,0,0,5.76563,0.57691,3674.667,5.529,19.76,6.54E-15,1.26E-15,x,nan,0.506733554,0.002161314
2MASS J08412771+1907194,130.365494,19.12208,255.33,33.28,ms,nan,nan,nan,nan,15.49,0.193,20.025,0.005,18.644,0.026,21.677,0.145,0,1.019,0.1419,0.0115,8.4266,1.7004,132.85791,-5.5825,1.32785,2.14772,0.28298,2993.011,38.436,nan,nan,nan,nan,nan,0.17538798,0.011826428
2MASS J08412772+2103409,130.365534,21.061369,181.93,2.51,ms,nan,nan,nan,nan,12.757,0.027,16.649,0.003,15.415,0.006,18.282,0.018,0,1.075,0.3427,0.0036,53.61585,1.09152,71.17728,-6.26963,0.74849,4.39992,0.44122,3386.34,5.835,8.193,nan,nan,nan,nan,0.344354582,0.002224627
2MASS J08412869+1944481,130.369553,19.746706,173.14,1.95,ms,nan,nan,nan,nan,9.469,0.018,10.786,0.003,10.311,0.004,11.097,0.003,2,3.216,1.0202,0.0042,4385.36781,101.26917,13.25309,3.09124,0.01258,9.48414,0.94847,5830.715,12.748,nan,4.04E-14,4.06E-15,rx,nan,1.044381243,0.006798793
2MASS J08412873+1942490,130.369712,19.713623,189.37,4.91,ms,nan,nan,nan,nan,13.973,0.056,18.005,0.003,16.724,0.007,19.823,0.056,0,1.051,0.2116,0.0031,21.90568,0.89743,106.30043,-5.19188,0.17494,3.14294,0.31698,3169.913,6.707,nan,nan,nan,nan,nan,0.251150295,0.00382281
2MASS J08412881+1958322,130.370057,19.975622,182.03,1.51,ms,nan,nan,nan,nan,12.099,0.022,15.738,0.003,14.571,0.005,17.142,0.007,0,1.608,0.4325,0.0019,106.15746,1.17642,54.86284,-4.53823,0.08422,5.22367,0.52277,3543.05,4.308,1.023,2.64E-14,2.32E-15,rx,nan,0.441291788,0.001196573
2MASS J08412899+1845351,130.37082,18.759754,191.5,9.65,ms,nan,nan,nan,nan,14.19,0.065,18.375,0.003,17.067,0.008,20.313,0.065,0,1.022,0.1924,0.0059,17.07109,1.36701,112.94723,-6.77664,0.18175,2.88721,0.29933,3128.261,12.867,0.86,nan,nan,nan,nan,0.227408627,0.00733435
2MASS J08413070+1852188,130.377943,18.871889,182.11,0.74,ms,nan,nan,nan,nan,10.154,0.021,12.516,0.004,11.81,0.007,13.045,0.009,1,1.106,0.7866,0.001,1134.20987,8.22174,21.97213,0,0,9.37599,0.93764,4874.798,7.058,nan,3.40E-13,7.44E-14,x,nan,0.759645677,0.000731917
2MASS J08413154+1830021,130.381421,18.50061,181.01,0.7,ms,nan,nan,nan,nan,9.105,0.021,10.263,0.003,9.832,0.004,10.533,0.003,0,0.995,1.1802,0.0011,7504.0756,64.36455,9.80676,3.81856,0.01328,9.06747,0.90676,6180.514,3.709,nan,4.74E-14,8.07E-15,rsx,nan,1.221529236,0.003820456
2MASS J08413235+1840107,130.384821,18.669657,181.83,2.49,ms,nan,nan,nan,nan,12.919,0.027,16.602,0.003,15.416,0.004,18.086,0.01,0,0.99,0.3483,0.0036,55.29678,1.11744,70.00981,-0.3648,0.02615,4.45035,0.44623,3395.278,5.793,nan,nan,nan,nan,nan,0.347762109,0.002208392
2MASS J08413252+2006068,130.385504,20.101915,181.62,3.37,ms,nan,nan,nan,nan,13.716,0.039,17.604,0.003,16.351,0.007,19.328,0.051,0,0.945,0.2288,0.0022,27.39979,0.80277,100.71386,-3.57447,0.173,3.37034,0.33821,3207.294,4.824,1.257,4.53E-15,7.72E-16,x,nan,0.272457476,0.002749423
2MASS J08413275+1940138,130.386476,19.670513,197.57,21.98,ms,nan,nan,nan,nan,15.36,0.157,19.871,0.005,18.493,0.023,21.207,0.174,0,1.069,0.1244,0.0099,6.37942,1.09395,140.64834,nan,nan,1.86873,0.24514,2934.814,33.095,1.196,nan,nan,nan,nan,0.157481126,0.010182968
2MASS J08413329+2119190,130.388728,21.321968,207.05,13.96,ms,nan,nan,nan,nan,14.934,0.135,19.365,0.004,18.016,0.016,21.036,0.132,0,1.077,0.1508,0.0061,9.70761,0.99856,129.08522,-5.2489,0.93742,2.30158,0.25467,3022.603,20.474,nan,nan,nan,nan,nan,0.184493178,0.006299551
2MASS J08413355+1933002,130.389795,19.550081,182.18,3.52,ms,nan,nan,nan,nan,13.683,0.042,17.66,0.003,16.399,0.006,19.405,0.033,0,1.001,0.226,0.0023,26.4423,0.80671,101.57892,-3.2063,0.11269,3.33558,0.33485,3201.352,5.02,4.375,2.59E-15,4.88E-16,x,nan,0.269070792,0.002861275
2MASS J08413383+2247556,130.390971,22.798801,183.17,12.4,ms,nan,nan,nan,nan,12.931,0.023,16.93,0.006,15.54,0.005,18.438,0.017,1,3.877,0.3102,0.0174,44.80912,4.51218,78.42839,nan,nan,4.10682,0.43957,3334.389,27.779,nan,nan,nan,nan,nan,0.32454819,0.010590637
2MASS J08413384+1958087,130.391,19.969084,180.51,0.84,ms,nan,nan,nan,nan,9.928,0.018,11.506,0.003,10.96,0.004,11.889,0.003,0,1.003,0.9318,0.0017,2490.42022,22.53311,15.90314,2.39949,0.02536,9.19278,0.91943,5459.433,4.346,9.459,1.13E-14,5.88E-16,x,nan,0.901453828,0.002651323
2MASS J08413569+1844350,130.398723,18.743057,183.07,1.97,ms,nan,nan,nan,nan,12.318,0.022,15.955,0.003,14.787,0.004,17.366,0.009,0,1.048,0.4109,0.0025,93.77797,1.34117,58.33866,-3.02805,0.03095,4.99004,0.49991,3494.586,5.55,8.61,nan,nan,nan,nan,0.427829358,0.001541777
2MASS J08413586+2117371,130.399428,21.293644,173.83,3.01,ms,nan,nan,nan,nan,13.453,0.039,17.319,0.003,16.056,0.006,18.987,0.027,0,0.993,0.2497,0.0044,31.54453,0.89121,94.3616,nan,nan,3.55898,0.35799,3239.531,6.6,nan,nan,nan,nan,nan,0.286796893,0.002859954
2MASS J08413599+1906255,130.399991,19.1071,185.61,0.7,ms,nan,nan,nan,nan,10.978,0.018,13.623,0.003,12.78,0.004,14.373,0.003,0,1.024,0.6732,0.0008,476.2967,2.43692,28.88282,0.56197,0.10915,7.81812,0.78202,4232.992,3.166,13.477,2.57E-15,5.09E-16,x,nan,0.655933382,0.000617414
2MASS J08413620+1908335,130.400869,19.142651,194.29,2.12,ms,nan,nan,nan,nan,8.351,0.022,9.24,0.003,8.905,0.004,9.429,0.003,0,2.684,1.4936,0.0048,23012.95602,509.07278,nan,4.75788,0.00808,nan,nan,6987.973,23.756,1.12,4.66E-14,8.05E-15,x,nan,1.669872183,0.006770439
2MASS J08413650+2034042,130.402109,20.56785,180.79,3.22,ms,nan,nan,nan,nan,13.178,0.03,17.14,0.003,15.887,0.006,18.837,0.017,1,1.041,0.2812,0.0047,38.15847,1.00176,85.65502,-7.64447,0.2042,3.84183,0.38668,3287.872,7.503,nan,6.36E-14,8.15E-15,r,nan,0.306813578,0.002860477
2MASS J08413659+2224462,130.402476,22.41284,156.03,1.36,ms,nan,nan,nan,nan,12.28,0.022,16.028,0.003,14.828,0.004,17.526,0.009,0,1.035,0.375,0.0015,66.06206,1.1558,64.72186,nan,nan,4.67612,0.46774,3436.712,2.009,16.335,nan,nan,nan,nan,0.371067506,0.003013015
2MASS J08413662+1854155,130.40259,18.904308,186.78,1.98,ms,nan,nan,nan,nan,12.435,0.026,16.166,0.003,14.962,0.004,17.674,0.008,0,1.009,0.395,0.0018,83.11265,1.76299,61.0797,-6.3379,0.20595,4.82035,0.48222,3463.302,2.431,1.089,3.08E-14,1.93E-15,x,nan,0.410953503,0.00364637
2MASS J08413737+2012368,130.405736,20.210241,190.74,3.21,ms,nan,nan,nan,nan,13.333,0.032,17.138,0.003,15.895,0.006,18.798,0.028,0,0.978,0.2956,0.0044,41.32626,1.02528,81.97589,-3.34888,0.15827,3.97465,0.39948,3310.962,7.095,21.626,nan,nan,nan,nan,0.315616686,0.002705126
2MASS J08413741+1931140,130.405892,19.520559,184.14,0.63,ms,nan,nan,nan,nan,10.731,0.018,13.145,0.003,12.374,0.004,13.793,0.003,1,1.019,0.7086,0.0008,699.7737,3.01435,26.4671,0.765,0.06252,9.01362,0.90153,4486.113,4.267,nan,2.97E-15,4.22E-16,x,nan,0.704458441,0.000320015
2MASS J08413758+2032004,130.406592,20.533459,194.19,8.05,ms,nan,nan,nan,nan,14.352,0.071,18.564,0.003,17.236,0.01,20.598,0.093,1,0.963,0.1836,0.0047,15.22972,0.93327,116.15202,nan,nan,2.76974,0.28475,3109.129,10.762,nan,nan,nan,nan,nan,0.216634018,0.004520223
2MASS J08413833+4805119,130.409739,48.086651,141.03,2.15,ms,nan,nan,nan,nan,13.577,0.039,17.641,0.003,16.344,0.008,19.544,0.051,0,0.97,0.1963,0.0018,17.95144,0.4323,111.56954,nan,nan,2.93878,0.29489,3136.66,3.975,nan,nan,nan,nan,nan,0.23219619,0.002265643
2MASS J08413848+1738240,130.410347,17.640013,184.88,0.88,ms,nan,nan,nan,nan,11.429,0.018,14.508,0.003,13.531,0.004,15.48,0.004,0,1.073,0.5796,0.0017,284.10392,3.26093,36.70968,0.31091,0.11242,6.48477,0.64882,3888.258,6.609,15.86,nan,nan,nan,nan,0.597564614,0.001652138
2MASS J08413902+1915568,130.412619,19.265802,181.5,0.49,ms,nan,nan,nan,nan,10.574,0.021,12.758,0.003,12.049,0.004,13.316,0.003,1,1.045,0.7515,0.001,901.71585,5.81318,23.86664,1.12955,0.02686,9.19408,0.91941,4699.042,4.585,nan,8.48E-15,1.43E-15,x,nan,0.731085897,0.000837247
2MASS J08413921+1940282,130.41341,19.674515,178.75,1.54,ms,nan,nan,nan,nan,12.303,0.021,15.973,0.003,14.796,0.004,17.403,0.007,0,0.952,0.4036,0.002,89.89132,1.03362,59.584,-4.47468,0.3039,4.90029,0.49063,3478.041,4.469,nan,2.38E-14,1.75E-15,x,nan,0.423233591,0.001241314
2MASS J08414001+2040199,130.416725,20.672199,185.31,0.78,ms,nan,nan,nan,nan,8.586,0.016,9.529,0.003,9.168,0.004,9.741,0.003,1,0.913,1.3757,0.003,15834.8465,131.82754,nan,4.71717,0.02176,nan,nan,6659.661,7.201,nan,nan,nan,nan,nan,1.527830479,0.003600602
2MASS J08414174+1949575,130.423942,19.83264,190.49,3.69,ms,nan,nan,nan,nan,13.603,0.042,17.452,0.003,16.211,0.007,19.024,0.03,0,0.977,0.2574,0.0049,33.12776,1.04702,92.13198,-3.0198,0.08675,3.62686,0.36524,3251.132,7.371,2.232,2.51E-14,6.02E-15,x,nan,0.291823859,0.003194134
2MASS J08414175+2019084,130.423991,20.319012,188.69,10.46,ms,nan,nan,nan,nan,14.338,0.067,18.58,0.003,17.206,0.013,20.509,0.079,1,0.971,0.1794,0.0063,14.44604,1.18723,117.72341,-5.67759,0.57877,2.7114,0.28162,3099.569,14.292,nan,nan,nan,nan,nan,0.212618926,0.006002698
2MASS J08414206+2034079,130.425284,20.568867,183.54,3.88,ms,nan,nan,nan,nan,13.829,0.044,17.913,0.003,16.614,0.007,19.775,0.046,0,1.058,0.2129,0.0025,22.28976,0.74407,105.85404,-5.00007,0.19043,3.16076,0.31787,3172.816,5.485,0.859,nan,nan,nan,nan,0.2528052,0.003126415
2MASS J08414229+1939379,130.426225,19.660547,179.74,0.7,ms,nan,nan,nan,nan,8.476,0.019,9.475,0.003,9.109,0.004,9.688,0.003,2,1.321,1.3719,0.0028,15667.95752,121.65687,nan,4.62122,0.21886,nan,nan,6650.458,6.718,nan,5.25E-15,6.85E-16,x,nan,1.523229006,0.003359139
2MASS J08414234+1812478,130.426455,18.213297,199.18,8.65,ms,nan,nan,nan,nan,14.269,0.065,18.589,0.003,17.286,0.01,20.561,0.102,0,1.014,0.1853,0.0051,15.55866,1.07181,115.54021,nan,nan,2.79207,0.28744,3112.765,11.128,nan,nan,nan,nan,nan,0.218576014,0.006342883
2MASS J08414334+2121422,130.430592,21.361742,192.46,5.39,ms,nan,nan,nan,nan,13.911,0.05,18.005,0.003,16.72,0.009,19.847,0.048,0,1.071,0.2135,0.0033,22.4681,0.99461,105.65009,nan,nan,3.16894,0.31999,3174.147,7.235,nan,nan,nan,nan,nan,0.253563971,0.004124111
2MASS J08414342+2129504,130.430917,21.497341,189.39,5.02,ms,nan,nan,nan,nan,13.626,0.043,18.125,0.003,16.774,0.007,20.103,0.089,1,1.07,0.2049,0.0032,20.09269,0.84159,108.55125,-5.33011,0.33866,3.05434,0.30832,3155.483,6.854,nan,nan,nan,nan,nan,0.24292508,0.003906694
2MASS J08414358+2216132,130.431617,22.270338,166.82,5.84,ms,nan,nan,nan,nan,14.492,0.115,18.683,0.004,17.343,0.011,20.673,0.114,0,1.004,0.16,0.0032,11.24532,0.59652,125.29364,nan,nan,2.4653,0.25316,3053.35,10.808,nan,nan,nan,nan,nan,0.193953818,0.00332556
2MASS J08414368+1957437,130.432035,19.962158,161.58,2.22,ms,nan,nan,nan,nan,10.258,0.019,12.1,0.003,11.487,0.004,12.55,0.003,1,5.923,0.8035,0.0032,1274.604,28.66664,21.12804,1.79125,0.02568,9.56163,0.95689,4988.832,21.734,nan,1.71E-14,8.39E-16,rx,nan,0.771471443,0.002253845
2MASS J08414382+2013368,130.432596,20.226891,179.3,0.84,ms,nan,nan,nan,nan,9.142,0.018,10.354,0.003,9.913,0.004,10.632,0.003,2,1.158,1.1531,0.0026,6872.15987,57.4233,10.29331,3.6319,0.01691,9.17342,0.9174,6110.004,6.711,5.631,8.63E-14,3.01E-14,r,nan,1.191924761,0.002787833
2MASS J08414388+1918082,130.432871,19.302284,184.03,0.86,ms,nan,nan,nan,nan,11.635,0.019,14.725,0.003,13.724,0.004,15.74,0.003,0,1.049,0.5523,0.0011,229.10057,2.19877,39.45171,0.24085,0.03427,6.21046,0.62112,3802.904,3.017,16.698,7.35E-15,2.02E-15,x,nan,0.562097115,0.00165929
2MASS J08414413+2036159,130.433916,20.604443,181.93,2.75,ms,nan,nan,nan,nan,12.991,0.026,16.841,0.003,15.606,0.005,18.462,0.014,0,1.053,0.3193,0.004,47.10837,1.05018,76.32348,-6.04885,0.14311,4.18856,0.4204,3348.876,6.384,7.401,nan,nan,nan,nan,0.330071656,0.002433719
