Name,RAJ2000,DEJ2000,RUWE,Gmag,e_Gmag,BP-RP,Kmag,e_Kmag,r_K,D,e_D,bin,Prot,EW,e_EW,chi,e_chi,mass,e_mass,Lbol,e_Lbol,tau,NSPTP
Gaia DR3 69370941672125184,53.21426761,25.57949609,12.214,13.381167,0.002991,1.7677,10.323,0.018,2M,129.463867,3.248936,1,2.08690706,nan,nan,7.359632246,0.070241206,0.651059021,0.011350475,412.8085067,31.3418023,30.53610227,39
Gaia DR3 69400010010608768,54.35058334,25.72233078,1.1,14.538095,0.002976,2.260138,11.082,0.02,2M,132.062134,0.521698,0,nan,-2.04436193,0.12252661,5.9490278,0.026973151,0.524205622,0.003108187,185.0973681,4.017120931,42.54778374,42
Gaia DR3 69405782446704128,53.88358455,25.56885818,0.86,10.523172,0.002826,0.804601,9.125,0.02,2M,161.877686,0.3491365,0,4.236275105,nan,nan,9.42118515,0.023225324,1.048891877,0.008002392,4969.00965,154.967221,12.52322482,21
Gaia DR3 69485978075890176,53.68492901,26.09598305,0.982,12.876896,0.004621,1.455603,10.371,0.017,2M,144.205399,0.323486,0,nan,0.57222375,0.10377777,8.158205757,0.076869729,0.688290319,0.003536121,524.8029551,12.10199754,27.82434991,36
Gaia DR3 69498725538868352,54.38388222,26.20380815,1.162,13.689861,0.002814,1.706999,10.892,0.017,2M,156.89502,0.3762285,0,7.23350255,0,0,6.902299508,0.042595936,0.626227931,0.00253955,349.5160891,6.185513114,32.52581175,36
Gaia DR3 69573251811510912,53.2140213,25.91581619,1.007,17.18513,0.003083,3.169147,13.057,0.03,2M,142.322525,2.304428,0,0.45,nan,nan,3.490051253,0.040509376,0.241834684,0.007076952,30.01433744,1.375594872,96.68921138,44
Gaia DR3 69575313395795584,53.25154737,25.99604454,1.108,12.616145,0.00286,1.438181,10.128,0.018,2M,133.876678,0.463051,0,9.07804569,nan,nan,8.486089355,0.071239018,0.694483427,0.001196245,588.3254674,16.43041033,27.40249461,35
Gaia DR3 69583456653826048,52.81096302,25.98109684,1.139,14.452721,0.002898,2.19846,11.091,0.02,2M,135.240952,0.384819,0,2.40558376,-2.28848979,0.06639617,6.006551438,0.026973151,0.530298838,0.002990136,193.054484,4.029031599,41.85322891,42
Gaia DR3 69585140280997760,52.82474714,26.02880678,1.142,12.308469,0.00295,1.280758,10.037,0.018,2M,138.364334,0.290764,0,6.39527919,nan,nan,9.080770706,0.010678886,0.714533109,0.003713829,722.2606691,14.55620922,26.08994609,33
Gaia DR3 69643757994608512,52.89011206,26.26546538,0.939,10.579699,0.002919,0.872319,9.068,0.017,2M,143.745026,0.3933335,0,3.24215918,nan,nan,9.619335763,0.029071738,0.992068203,0.003913948,3792.449321,68.97636596,14.02812038,25
Gaia DR3 69649736589001600,52.63966643,26.21573921,1.034,12.820246,0.003055,1.455858,10.279,0.018,2M,143.233124,0.32267,0,4.89796968,nan,nan,8.469014083,0.071239018,0.694218739,0.00114434,584.7507215,15.61262157,27.4203621,36
Gaia DR3 69763158085629440,53.06371684,26.69852,0.991,15.491304,0.002901,2.681644,11.725,0.021,2M,126.213051,0.65947,0,0.44,nan,nan,4.837955918,0.012314234,0.397411117,0.001933885,85.47497183,1.924415632,60.65175314,43
Gaia DR3 69775179698089728,53.37490036,26.73435036,1.026,17.6255,0.003367,3.358155,13.326,0.031,2M,164.019379,3.3237765,0,0.16,nan,nan,3.542842196,0.041859689,0.247849354,0.008226209,31.17949677,1.667160351,94.90062075,45
Gaia DR3 69807963184755840,56.25471807,24.77811615,1.055,16.527004,0.00292,2.989872,12.582,0.027,2M,132.790268,0.978416,0,0.5888,nan,nan,3.975581813,0.044314602,0.295704883,0.005700232,41.34996034,1.323283104,81.95010288,44
Gaia DR3 69810093488518784,56.34788036,24.85080233,2.293,14.467274,0.003215,2.231767,11.042,0.022,2M,138.885406,1.062126,0,1.247970665,nan,nan,6.148913409,0.028771361,0.545546674,0.00393211,216.3322078,7.302352008,40.1737667,42
Gaia DR3 69811364798863744,56.10338776,24.76841668,1.052,14.463644,0.003579,2.235385,10.999,0.022,2M,134.560699,0.4177475,0,0.7643,-5.27779395,0.23720516,6.115328488,0.028771361,0.541878004,0.003286833,209.734268,5.90165655,40.57035826,42
Gaia DR3 69811639676769536,56.08370751,24.79616806,1.236,10.473494,0.003153,0.870672,8.9,0.02,2M,132.659805,0.2939605,0,1.475704535,2.56459063,0.01258214,9.630047452,0.034202044,0.990706514,0.00447165,3768.741996,78.41320116,14.06711513,27
Gaia DR3 69811948914407168,56.16982324,24.81853594,1.195,9.715471,0.002807,0.705684,8.513,0.023,2M,132.892685,0.4342425,0,1.914639755,3.87039996,0.03456557,9.218542069,0.021259524,1.138729202,0.007762919,6561.517062,166.271721,10.56536481,18
Gaia DR3 69814388455816960,56.20907514,24.9111237,0.83,12.985639,0.002992,1.562665,10.286,0.018,2M,133.308121,0.2554935,0,5.614310765,-0.492381771,0.030681424,7.771051229,0.081391478,0.671166213,0.003694431,469.9468846,11.32798163,29.03317603,36
Gaia DR3 69819027020489088,56.35052891,24.88598175,1.015,9.570481,0.002778,0.684568,8.419,0.023,2M,134.805527,0.3010865,0,1.8128,4.41577073,0.05300909,9.071902731,0.028985542,1.179063262,0.007582059,7472.603615,184.8932617,9.825712704,17
Gaia DR3 69819404977607168,56.33692008,24.92207071,2.074,8.900821,0.002769,0.620577,7.838,0.023,2M,135.944046,0.621643,1,7.0681,nan,nan,nan,nan,1.400291852,0.020871001,16660.70042,680.7634737,0,15
Gaia DR3 69822875311156224,56.42688357,25.0570841,0.967,13.027423,0.003351,1.409942,10.504,0.021,2M,162.844803,0.3311995,0,2.805761175,-0.647167551,0.06565263,8.678931767,0.074560614,0.697510561,0.001316436,630.7960831,19.41347105,27.19917074,36
Gaia DR3 69823940463098752,56.11375394,24.8439747,2.567,13.280735,0.002964,2.009294,10.015,0.023,2M,132.430511,0.631332,0,0.398223615,nan,nan,8.821222353,0.081661624,0.69996922,0.001546624,667.5373693,24.20092857,27.03540074,41
Gaia DR3 69824249700740736,56.10284328,24.86486861,1.234,15.921976,0.003165,3.022194,11.949,0.023,2M,135.430389,1.305031,0,0.2177,-6.07828386,0.05374967,4.796353713,0.013487018,0.391658735,0.00251566,79.99761724,2.350818511,61.66870564,44
Gaia DR3 69829541100441600,55.98624765,24.99352481,1.069,15.050903,0.002915,2.465811,11.511,0.02,2M,132.522903,0.640251,0,3.96421209,-3.32988441,0.11131915,5.413021058,0.024755366,0.451479082,0.002944027,121.0729111,2.766936015,51.99597417,43
Gaia DR3 69829609819915648,56.01770186,24.98982931,9.547,10.561445,0.002944,0.863535,9.061,0.02,2M,145.748001,3.329697,1,4.16609457,2.85527065,0.01833104,9.556253267,0.024413183,1.000145609,0.013700479,3936.616716,300.6999092,13.79977073,24
Gaia DR3 69834282744302208,56.26199738,25.08885526,0.872,16.973806,0.003196,3.172237,12.851,0.022,2M,134.463974,1.5530625,0,0.44,-7.76914533,0.49568573,3.60166091,0.029706876,0.25455079,0.005115924,32.53104768,1.071084818,92.95240011,44
Gaia DR3 69834759483788928,56.30636489,25.08776638,1.089,12.777334,0.003185,1.464349,10.22,0.018,2M,132.933716,0.3169555,0,0.52678439,nan,nan,8.041900818,0.081391478,0.683146073,0.003745663,507.6827219,12.40935735,28.18086654,36
Gaia DR3 69834763780636672,56.30924026,25.08881549,1.077,13.686684,0.004187,1.757277,10.782,0.018,2M,147.727859,0.390816,0,0.52656878,nan,nan,6.850353949,0.045101579,0.623266299,0.002698998,342.4382549,6.444312039,32.77354533,38
Gaia DR3 69834866859848192,56.32560089,25.09954685,1.059,13.570004,0.003488,1.78121,10.651,0.019,2M,133.617722,0.3338625,0,5.74559854,-0.56077199,0.06744094,6.606107739,0.032837803,0.589410691,0.00282261,304.0993214,5.987479276,35.77498846,38
Gaia DR3 69838302833692160,56.15594627,25.13779192,0.991,12.791923,0.002912,1.502541,10.239,0.023,2M,130.577438,0.254753,0,9.566440645,0,0,7.780331523,0.104000222,0.671576686,0.004677382,471.1922093,14.42578644,29.00345238,36
Gaia DR3 69840879814047872,56.26672149,25.25784868,1.149,10.546825,0.002817,0.880663,9.041,0.018,2M,133.933914,0.3151625,0,3.80520787,3.16133331,0.0934345,9.766933754,0.018595921,0.971563156,0.002923258,3108.845633,106.4095744,14.6310369,25
Gaia DR3 69841257769938944,56.58274968,24.9837353,1.236,16.545376,0.004108,3.022866,12.013,0.022,2M,141.303406,6.0707015,0,0.6783,-6.30112352,0.36833099,4.812879719,0.012900626,0.393943804,0.007618324,82.13010867,7.528917473,61.26236067,45
Gaia DR3 69847610026687104,56.61396796,25.13553353,1.063,10.402031,0.002859,0.836983,8.993,0.015,2M,133.944473,0.3577195,0,3.4241,nan,nan,9.717177139,0.015496601,0.979088488,0.002512637,3390.203886,99.50340561,14.40581029,21
Gaia DR3 69854348831573504,56.72511077,25.24584061,1.053,15.038713,0.002958,2.448426,11.489,0.022,2M,138.302872,0.5628665,0,2.6911,nan,nan,5.540758723,0.02088752,0.466440174,0.003091665,135.8054796,3.26112262,49.8637956,43
Gaia DR3 69856272976786560,56.69658928,25.34815207,1.06,16.592688,0.00296,3.194182,12.532,0.027,2M,131.331421,1.243263,1,0.33,nan,nan,4.018270563,0.044314602,0.300433865,0.006158859,42.4448159,1.469479228,80.78485693,44
Gaia DR3 69857235049588736,56.81168086,25.37183021,0.968,11.425433,0.003008,1.086815,9.517,0.022,2M,133.130386,0.332596,0,4.12261317,1.2875647,0.02684752,9.291665185,0.163734209,0.86029989,0.007309338,1568.675468,67.41174539,18.57744969,31
Gaia DR3 69858094042908928,56.76977587,25.380612,4.715,15.161356,0.003565,2.824856,11.262,0.02,2M,138.327896,2.868683,1,0.47,nan,nan,5.841076039,0.028596009,0.512871498,0.006979703,171.1582645,8.454411132,43.87673231,44
Gaia DR3 69859124835119360,56.4664477,25.16719151,0.929,16.831028,0.003055,3.124382,12.811,0.023,2M,134.946915,1.6164245,0,0.65,nan,nan,3.666186998,0.031057189,0.261902488,0.005323109,34.0812269,1.168338853,90.86781209,44
Gaia DR3 69859262274067584,56.48865229,25.18692183,2.523,15.265581,0.002871,2.763742,11.448,0.02,2M,140.943787,1.356125,0,0.82602782,nan,nan,5.63917324,0.026469033,0.484940808,0.007868019,147.8035026,4.530933996,47.3686208,43.5
Gaia DR3 69860293066219136,56.41266066,25.22440929,1.012,14.256176,0.00346,2.121193,10.938,0.02,2M,136.425858,0.527809,0,nan,-1.64036569,0.06837203,6.232081758,0.024485836,0.554862247,0.003098243,234.0336386,6.202594954,39.18744824,41.5
Gaia DR3 69863454162150656,56.3207867,25.26327851,1.124,14.92041,0.002923,2.699249,11.179,0.02,2M,135.64093,0.6143415,0,0.68825214,-6.12560346,0.16494684,5.89651858,0.026973151,0.518643559,0.003182169,178.120562,3.958732682,43.19384993,43
Gaia DR3 69864313155605120,56.31396873,25.28948053,1.406,11.010165,0.002915,1.015842,9.228,0.022,2M,134.114365,0.659294,1,5.421159225,nan,nan,9.149174035,0.053397813,0.92730946,0.006071943,2433.490556,77.76862144,16.05482915,30
Gaia DR3 69873418486230272,56.51589925,25.45299602,1.045,13.811097,0.002827,1.872006,10.77,0.019,2M,135.836136,0.28244,0,4.34356253,-1.18988394,0.08996189,6.458454422,0.034892317,0.577517774,0.002789486,280.1152172,5.449903181,36.90767095,38
Gaia DR3 69876506565909632,55.86090559,24.99433088,2.198,12.238136,0.003337,1.3596,9.795,0.021,2M,132.618271,0.5392605,0,6.574738175,0.139946738,0.009579313,9.206095847,0.027585246,0.754681078,0.007745657,920.2173099,47.12066602,23.68846267,34
Gaia DR3 69876712724339456,55.95138499,25.0043877,1.114,11.434036,0.003707,1.108473,9.374,0.018,2M,133.81514,0.3713685,0,0.47459853,-0.610075984,0.033041906,8.765855312,0.053671503,0.893891641,0.002832459,1996.870685,52.77965462,17.25304048,32
Gaia DR3 69877163697813248,55.9498457,25.05321033,1.138,13.915544,0.003092,1.927345,10.832,0.018,2M,132.855164,0.307068,0,5.15,nan,nan,6.291342121,0.022037253,0.561777074,0.002669252,248.1033628,5.65473396,38.47409101,39
Gaia DR3 69878503727603072,56.00949096,25.06495298,1.02,14.705767,0.002843,2.326222,11.271,0.018,2M,133.031616,0.3949275,0,4.11702753,-3.09369092,0.03919269,5.707394048,0.02382213,0.498999255,0.005213643,155.9967213,3.152631191,45.57127684,42
Gaia DR3 69883417170175488,55.95171984,25.19006847,3.223,10.628875,0.002804,1.047085,8.827,0.018,2M,132.683868,0.8046875,2,5.69473135,1.91791063,0.0136685,9.519536134,0.021971865,1.007924856,0.005762764,4104.636575,129.0739581,13.5845606,30
Gaia DR3 69892385061858944,56.09747073,25.35837262,3.277,15.500117,0.003225,2.898622,11.613,0.02,2M,129.923767,2.0555535,0,0.34,nan,nan,5.182379504,0.042703006,0.428599383,0.007905393,103.820194,4.833705516,55.46859038,44
Gaia DR3 69894962042148096,55.67546381,25.19691109,0.928,17.730902,0.003473,3.432046,13.39,0.039,2M,132.082581,2.83741,0,0.26,nan,nan,2.938584398,0.042008501,0.196249285,0.004875982,17.94809956,1.175884265,111.5746015,45
Gaia DR3 69896473870624640,55.80668575,25.27013377,1.647,11.959438,0.003638,1.234041,9.665,0.022,2M,133.114685,0.418228,0,1.18512346,-0.570903752,0.049732841,9.470960127,0.06309471,0.795724687,0.005686252,1207.695478,48.38132367,21.51285651,33
Gaia DR3 69898810332838400,55.67847156,25.28108952,1.117,13.756668,0.002865,1.804318,10.781,0.019,2M,142.255447,0.424057,0,7.0922232,-0.735469992,0.111806469,6.618946698,0.057466155,0.59094385,0.010034503,306.2258477,9.58073828,35.6320461,38
Gaia DR3 69904101732529408,55.86301901,25.38758331,1.07,11.151539,0.003295,1.063358,9.218,0.023,2M,138.79068,0.393318,0,0.670366325,1.50836402,0.05014918,9.5349266,0.185350829,0.949015277,0.006433909,2823.868615,172.3957116,15.33459758,31
Gaia DR3 69904410970171392,55.90545143,25.40899633,0.986,15.347046,0.002977,2.598542,11.659,0.023,2M,130.014023,0.529228,0,nan,-5.06136232,0.16271162,5.087373186,0.049108457,0.41970012,0.004926441,98.63559731,2.837234842,56.89259707,43
Gaia DR3 69906472554465792,55.97445994,25.47508247,1.115,15.019618,0.002902,2.457306,11.467,0.024,2M,136.635437,0.5667875,0,0.351135925,nan,nan,5.536630401,0.022786385,0.465873018,0.003342958,135.2155916,3.514274251,49.94271527,43
Gaia DR3 69906571336964608,56.02123818,25.48383329,0.988,12.185305,0.002921,1.26589,10.007,0.02,2M,134.304016,0.250656,0,6.954902935,1.02666405,0.03849315,8.990537269,0.088187792,0.707598948,0.004081366,695.8477969,15.42703823,26.534898,33
Gaia DR3 69906713072633856,55.96992992,25.49182861,1.023,16.485218,0.002934,2.918134,12.599,0.024,2M,137.185776,1.0196305,0,nan,-5.58500983,0.18782452,4.063754925,0.039390757,0.305472539,0.005253079,43.64328916,1.285515489,79.56432218,44
Gaia DR3 69911282917833216,55.89223228,25.59059958,0.958,15.779932,0.002954,2.780913,11.998,0.023,2M,131.794312,0.8176655,0,1.44,nan,nan,4.73296696,0.013487018,0.382894178,0.002159748,72.31930923,1.820763978,63.25679703,43
Gaia DR3 69917635172718720,56.1831111,25.49928522,1.023,11.862408,0.003046,1.180001,9.74,0.018,2M,138.518829,0.310173,0,6.782330485,1.07229976,0.03185354,9.503688372,0.051622944,0.798542404,0.004603224,1231.432446,39.78623204,21.37293104,32
Gaia DR3 69918086146123520,56.27214498,25.48643896,0.962,15.064909,0.002952,2.452041,11.484,0.018,2M,135.803391,0.5989075,0,3.17414185,-4.48741542,0.11984557,5.507897733,0.017089789,0.461925672,0.002658227,131.1804006,2.703916949,50.49610067,43
Gaia DR3 69927260196225024,56.4236841,25.68678234,5.735,14.310601,0.002995,2.301672,10.881,0.022,2M,142.732239,1.25222,0,0.379379185,-4.61098404,0.03839239,6.452086271,0.04040163,0.577022394,0.004149377,279.1583099,8.117257289,36.9557832,42
Gaia DR3 69932276717968512,56.12530571,25.59640444,1.075,14.340455,0.003099,2.137831,10.973,0.023,2M,139.752975,0.421204,0,1.79054156,-3.88410599,0.09564102,6.253286453,0.028158712,0.557336528,0.003415637,238.9739978,6.991760444,38.93038059,42
Gaia DR3 69935162935991168,56.01179273,25.65635373,1.197,12.610382,0.003109,1.463246,10.014,0.02,2M,136.328522,0.2844695,0,0.210959595,-1.14605487,0.02556758,9.075327857,0.011865429,0.712698249,0.004100831,715.1754977,15.93199237,26.20677938,36
Gaia DR3 69945814454871680,56.17989357,25.87552642,1.051,11.437774,0.002833,1.096228,9.52,0.02,2M,131.411377,0.3237225,0,6.593155365,1.9521157,0.03477209,9.49826192,0.131837934,0.835272327,0.016899998,1479.298123,58.6996399,19.6504394,31
Gaia DR3 69954713627862528,56.89669718,25.54394906,1.246,13.986233,0.002945,1.962687,10.834,0.02,2M,146.953461,0.6203845,0,10.8,-0.43847522,0.01902616,6.672041138,0.06049069,0.599721141,0.010995234,314.5899907,10.80076672,34.82688059,40.5
Gaia DR3 69962719446879232,57.19031868,25.70046472,1.066,15.570668,0.002826,2.717316,11.683,0.017,2M,133.828949,0.6590115,0,nan,-4.31051063,0.20414393,5.170218222,0.036297555,0.427460233,0.004013848,103.141623,2.410891092,55.64851102,44
Gaia DR3 69964879813013248,56.83699725,25.52584137,1.137,9.696473,0.002809,0.752835,8.435,0.033,2M,133.570496,0.3876495,0,0.84368454,4.34745063,0.10603103,9.117273273,0.041587952,1.167449881,0.010837332,7198.022698,255.9101508,10.03081772,19
Gaia DR3 69974504837007232,56.89234584,25.71837155,1.026,16.268084,0.003207,2.88644,12.425,0.023,2M,129.616531,0.949646,0,nan,-6.35565887,0.18486594,4.147067789,0.037749476,0.314701787,0.005079383,45.92695658,1.307419856,77.3835869,43.5
Gaia DR3 69985637392346496,57.38667284,25.79641726,1.079,16.544926,0.002939,2.925542,12.619,0.024,2M,134.794632,1.248207,0,0.41,-5.46805559,0.19693813,3.968265079,0.039390757,0.294894348,0.005681589,41.16516066,1.312992603,82.15176668,44
Gaia DR3 69988489250631680,57.33562915,25.8180312,1.185,13.315139,0.002822,1.719739,10.487,0.024,2M,128.30101,0.258461,0,6.6475168,nan,nan,6.822513958,0.057034079,0.621671458,0.003484745,338.6863965,8.251697839,32.9079014,37
Gaia DR3 69990241597280640,57.28679047,25.89692018,1.093,15.00792,0.002824,2.494368,11.384,0.025,2M,136.035919,0.5661775,0,0.4036481,nan,nan,5.622016415,0.033086291,0.481405255,0.007248025,145.8116206,4.112730788,47.83380557,43
Gaia DR3 69996976105980800,57.39700215,25.99301973,1.081,16.722004,0.002873,3.090843,12.693,0.026,2M,131.832779,1.1885225,0,0.27,nan,nan,3.76223172,0.044257517,0.272667395,0.00590873,36.40701965,1.208414614,87.91169111,44
Gaia DR3 70028170451469312,56.84099199,25.89794011,1.069,14.385638,0.002884,2.170285,11.028,0.017,2M,138.462738,0.480705,0,nan,-1.23569125,0.04456187,6.158580546,0.022232415,0.546602669,0.002656165,218.2695567,4.950101409,40.06047406,42
Gaia DR3 70035351636365824,56.46946156,25.86172596,1.485,14.520498,0.002845,2.306385,10.712,0.028,2M,137.586655,0.5161135,1,0.6745,-3.80045981,0.03749596,6.610535954,0.048392552,0.589776715,0.004165146,304.8691813,8.899043984,35.74079966,43.5
Gaia DR3 70044628765739776,56.58093735,26.04327762,1.007,14.088978,0.00295,1.992032,10.968,0.017,2M,132.901123,0.403946,0,8.98816405,-0.77345125,0.02598349,6.120618774,0.022232415,0.542455892,0.002604708,210.7600613,4.686175048,40.50757683,40.5
Gaia DR3 70049477786093056,56.53958776,26.13885187,1.175,11.516263,0.002819,1.271652,9.301,0.021,2M,132.927032,0.402794,1,8.154686975,1.16928747,0.08227322,8.92762986,0.047378007,0.90437665,0.00546702,2160.880955,62.07899038,16.86487527,33
Gaia DR3 70060610341280128,56.9328337,26.22421075,0.982,16.817139,0.003173,3.045491,12.824,0.03,2M,139.926056,1.6148455,0,0.34,nan,nan,3.759459534,0.051066366,0.27237129,0.007090831,36.34749418,1.452564205,87.9915082,44
Gaia DR3 70088819686490496,55.51420894,25.37760171,1.462,16.582438,0.00321,3.168582,12.444,0.028,2M,138.099014,1.767876,0,0.3,nan,nan,4.341794097,0.045955884,0.336273213,0.007151408,51.74150884,2.085775467,72.55124676,44.5
Gaia DR3 70108473456817280,55.40068737,25.61932438,1.22,9.931939,0.00279,0.780201,8.593,0.023,2M,137.107513,0.377426,0,1.63715883,nan,nan,9.22981567,0.021259524,1.134794832,0.007664619,6478.823425,162.0715218,10.64175211,20
Gaia DR3 70114039734416128,55.52025287,25.6632824,1.709,14.559706,0.002867,2.562068,10.896,0.023,2M,138.333847,0.775589,0,0.36333983,-5.76354136,0.49743177,6.320425365,0.028158712,0.565170668,0.003715801,255.3147043,8.136646546,38.12971351,43
Gaia DR3 70118197262752768,55.47586075,25.72981209,1.026,15.557904,0.002854,2.63192,11.911,0.023,2M,133.873734,0.792915,0,6.36,-3.31272666,0.2442054,4.803922162,0.013487018,0.392705232,0.00213518,80.96727829,2.015016608,61.48222067,43
Gaia DR3 70121805035254144,55.51963128,25.88588146,1.182,12.406143,0.002974,1.36562,10.093,0.021,2M,133.867584,0.3109285,0,2.90033409,0.78260189,0.03359868,8.624031903,0.083112188,0.69662171,0.001324912,618.0170837,19.14453067,27.25867835,33
Gaia DR3 70125000491024128,55.95421221,25.72962343,0.976,11.733715,0.002931,1.145539,9.719,0.018,2M,132.384003,0.2922515,0,6.32616425,1.07893766,0.02636944,9.313088062,0.036634645,0.779227039,0.006335029,1078.000816,44.94078065,22.35577975,32
Gaia DR3 70129050643128832,55.90276486,25.7835622,0.978,15.788612,0.002987,2.768124,12.049,0.023,2M,127.525902,0.751282,0,0.35,-8.32317294,0.08526996,4.661143016,0.013487018,0.372963002,0.002132247,64.50574389,1.603109275,65.11438327,43
Gaia DR3 70132658415356672,56.01869453,25.85629603,1.179,12.512795,0.003333,1.436392,9.845,0.02,2M,136.476303,0.358475,0,0.53732144,-0.76312648,0.02613058,9.222212272,0.026271662,0.758854227,0.00707255,945.3120921,44.10259406,23.45498604,36
